129.42,1,0,3,275
129.52,1,0,3,275
129.62,1,0,3,275
129.72,1,0,4,0
129.82,0,0,4,0
129.92,0,0,4,0
130.02,0,0,4,0
130.12,0,0,4,0
130.22,0,0,5,0
130.32,0,0,5,0
130.42,0,0,5,0
130.52,0,0,5,0
130.62,0,0,5,0
130.72,0,0,5,0
130.90,0,0,7,0
131.00,0,0,7,0
131.10,0,0,7,0
131.20,0,0,7,0
131.30,0,0,7,0
131.40,0,0,7,0
131.50,0,0,7,0
131.60,0,0,7,0
131.60,0,0,7,0
134.11,1,0,3,205
134.21,1,0,3,205
134.31,1,0,3,205
134.41,1,0,4,0
134.51,1,0,4,0
134.61,1,0,4,0
134.71,0,0,4,0
134.81,0,0,4,0
134.91,0,0,5,0
135.01,1,0,5,0
135.11,0,0,5,0
135.21,0,0,5,0
135.31,0,0,5,0
135.49,0,0,7,0
135.59,0,0,7,0
135.69,0,0,7,0
135.79,0,0,7,0
135.89,0,0,7,0
135.99,0,0,7,0
136.09,0,0,7,0
136.19,0,0,7,0
136.19,0,0,7,0
142.28,1,0,3,636
142.38,1,0,3,636
142.48,1,0,3,636
142.58,0,0,3,636
142.68,0,0,3,636
142.78,1,2,3,636
142.88,1,2,3,636
142.98,0,0,4,0
143.08,0,0,4,0
143.18,0,0,4,0
143.28,0,0,4,0
143.38,0,0,4,0
143.48,0,0,5,0
143.58,0,0,5,0
143.68,0,0,5,0
143.78,0,0,5,0
143.88,0,0,5,0
144.06,0,0,7,0
144.16,0,0,7,0
144.26,0,0,7,0
144.36,0,0,7,0
144.46,0,0,7,0
144.56,0,0,7,0
144.66,0,0,7,0
144.76,0,0,7,0
144.76,0,0,7,0
181.79,1,0,3,621
181.90,1,0,3,621
182.00,0,0,3,621
182.10,0,0,3,621
182.20,0,0,3,621
182.30,0,0,3,621
182.40,1,0,3,621
182.50,1,0,4,0
182.60,0,0,4,0
182.70,0,0,4,0
182.80,0,0,4,0
182.90,0,0,4,0
183.00,0,0,5,0
183.10,0,0,5,0
183.20,0,0,5,0
183.30,0,0,5,0
183.40,0,0,5,0
183.58,0,0,7,0
183.68,0,0,7,0
183.78,0,0,7,0
183.88,0,0,7,0
183.98,0,0,7,0
184.08,0,0,7,0
184.18,0,0,7,0
184.28,0,0,7,0
184.28,0,0,7,0
193.55,1,0,3,493
193.65,1,0,3,493
193.75,1,0,3,493
193.85,1,0,3,493
193.95,0,0,3,493
194.05,0,0,4,0
194.15,0,0,4,0
194.25,0,0,4,0
194.35,0,0,4,0
194.45,0,0,4,0
194.55,0,0,4,0
194.65,0,0,5,0
194.76,0,0,5,0
194.85,0,0,5,0
194.96,0,0,5,0
195.06,0,0,5,0
195.23,0,0,7,0
195.33,0,0,7,0
195.43,0,0,7,0
195.53,0,0,7,0
195.63,0,0,7,0
195.73,0,0,7,0
195.83,0,0,7,0
195.93,0,0,7,0
195.93,0,0,7,0
203.51,1,0,3,799
203.61,1,0,3,799
203.71,1,0,3,799
203.81,1,0,3,799
203.91,0,0,3,799
204.01,0,0,3,799
204.11,0,0,3,799
204.21,1,0,3,799
204.31,0,0,4,0
204.41,0,0,4,0
204.51,0,0,4,0
204.61,0,0,4,0
204.71,0,0,4,0
204.81,0,0,5,0
204.91,0,0,5,0
205.01,0,0,5,0
205.11,0,0,5,0
205.21,0,0,5,0
205.39,0,0,7,0
205.49,0,0,7,0
205.59,0,0,7,0
205.69,0,0,7,0
205.79,0,0,7,0
205.89,0,0,7,0
205.99,0,0,7,0
206.09,0,0,7,0
206.09,0,0,7,0
211.69,1,0,3,739
211.79,1,0,3,739
211.89,1,0,3,739
211.99,1,0,3,739
212.09,0,0,3,739
212.19,0,0,3,739
212.29,0,0,3,739
212.39,0,0,3,739
212.49,0,0,4,0
212.59,0,0,4,0
212.70,0,0,4,0
212.79,0,0,4,0
212.90,0,0,4,0
213.00,0,0,5,0
213.10,0,0,5,0
213.20,0,0,5,0
213.30,0,0,5,0
213.40,0,0,5,0
213.57,0,0,7,0
213.67,0,0,7,0
213.77,0,0,7,0
213.87,0,0,7,0
213.97,0,0,7,0
214.07,0,0,7,0
214.17,0,2,7,0
214.27,0,2,7,0
214.27,0,0,7,0
214.86,1,0,3,384
214.96,1,0,3,384
215.06,1,0,3,384
215.16,1,0,3,384
215.26,0,0,4,0
215.36,0,0,4,0
215.46,0,0,4,0
215.56,0,0,4,0
215.66,0,0,4,0
215.76,0,0,5,0
215.87,0,0,5,0
215.96,0,0,5,0
216.07,0,0,5,0
216.17,0,0,5,0
216.34,0,0,7,0
216.44,0,0,7,0
216.54,0,0,7,0
216.64,0,0,7,0
216.74,0,0,7,0
216.84,0,0,7,0
216.94,0,0,7,0
217.04,0,2,7,0
217.04,0,0,7,0
220.13,1,0,3,309
220.24,1,0,3,309
220.34,0,0,3,309
220.44,0,0,3,309
220.54,0,0,4,0
220.64,0,0,4,0
220.74,1,0,4,0
220.84,0,0,4,0
220.94,0,0,4,0
221.04,0,0,5,0
221.14,0,0,5,0
221.24,0,0,5,0
221.34,0,0,5,0
221.44,0,0,5,0
221.62,0,0,7,0
221.71,0,0,7,0
221.82,0,0,7,0
221.91,0,0,7,0
